Name	Parent name
GOLGA2P1	GOLGA2
AC021876.4	RPL31
RP11-640A1.1	RPL17
RP11-576N17.3	AMT
RP11-395C3.1	RPLP1
TRBV12-1	TRBV7-6
TRBV21-1	TRBV21OR9-2
RP11-193I22.2	RPL7A
RP11-573M3.4	C14orf2
RP3-377O6.1	XRCC6
Z98941.1	C12orf76
RP11-1042B17.1	RPL37
RP11-925D8.1	RPL28
RP11-3J10.4	TMX2
RP6-99M1.1	MFF
SALL4P6	SALL4
RP11-460B17.1	MARK2
RP11-126O22.1	CDYL
AC092642.1	TXNL4A
RP11-2L13.1	HRSP12
RP13-726E6.3	SNRPC
AC005609.2	ZFP14
RP11-56P9.9	AC084851.1
RP11-642E20.2	UGT2B4
RP1-292L20.2	TMEM183A
RP11-274B21.1	TLK2
UBA52P6	UBA52
OR5AC1P	OR5AC2
RP11-271M1.3	OR7E24
RBMY2WP	RBMY1A1
AP000281.1	RPL10
RP11-430A19.2	BRK1
AC007322.1	TSPY1
RP11-294L13.1	MRE11A
AC016717.1	C7orf51
CDY17P	CDY1
RP11-442G21.1	COX4I1
TRIM80P	AC084851.1
FAM177A2	FAM177A1
RP5-827C21.1	RPS15
RP11-166O4.4	RPL29
RP11-365D9.1	SLC39A14
AC017040.1	RPSA
RP11-629O19.1	PDRG1
RP11-206L10.13	RP11-631M21.2
ATP5A1P7	ATP5A1
RPL15P2	RPL15
AC108039.2	RPS24
RP11-589N15.1	TMEM126A
RP11-274M17.1	SUGP1
RP11-83J16.3	TUBA1B
RP1-305B16.3	AGK
AC105399.2	RPL38
NBPF22P	NBPF6
HMGB1P21	HMGB1
RP11-429O2.1	EPDR1
RP11-236P24.1	RPL27
CTD-2012J19.2	CCDC127
RP11-507J18.1	RPL32
AC007283.4	RPL38
RP1-99E18.2	ARL4A
AC004967.11	OR7E24
ACTBP11	ACTB
CLCP1	CLC
RP11-282E4.1	ZNF208
BX649597.3	SDR42E1
RP13-262C2.1	UBE2Q2
AC083874.3	TUBB
CTB-2L9.1	RPL34
UBBP3	UBC
RPL7AP71	RPL7A
AC009502.1	DNAJB6
RP11-45O22.3	SDR42E1
RP4-580O19.2	PSMA3
RP3-428A13.1	PNPLA8
RP11-196I18.2	SAP30L
RP11-113C12.6	OR7E24
RNPS1P1	RNPS1
RP11-449M6.2	SUMO2
PFN1P5	PFN1
AC133965.1	RPS14
PABPC1P9	PABPC1
RP11-1033A18.1	HSP90AA1
CYCSP35	CYCS
SNX18P26	SNX18
AC097461.2	NANOGP1
VN1R33P	VN1R4
OR52M2P	OR52M1
OFD1P10Y	OFD1
RP11-442P12.2	PFDN1
CTD-2173J9.3	DUSP8
RP11-10A2.1	ATXN3
C1DP2	C1D
ABCA11P	ABCA10
AC021607.1	RPL12
RP1-305G21.1	S100A11
AC138783.13	GATS
RP11-380I10.1	RPL5
RP11-715J22.1	RPS16
RP11-148K14.3	FCF1
RP11-399K21.5	PRDX5
RP11-751L19.1	C21orf63
TRBV1	TRBV4-2
RBBP4P4	RBBP4
RP1-90J4.3	STBD1
RP5-1009N12.1	SNX5
RP3-469D22.1	SDHD
OFD1P9Y	OFD1
AC006033.22	CHCHD10
RP5-827A12.2	RPL29
CTD-2192J16.15	RPL10
AC112708.1	RPS2
RP11-397A15.4	MFAP2
AC015818.8	NOS2
RP11-381O7.7	TRIM43
RP11-324J13.1	RPS2
RP11-569G9.7	RPL34
RP11-416A17.1	RPL35A
RP1-152L7.1	GSTA3
RP11-7F17.1	RPLP1
RP11-771F20.1	RPS6
RP11-19G24.2	RPL18A
RP11-697N18.2	UBE2N
RP11-226F19.1	RPS29
RPSAP55	RPSA
IGKV1OR22-1	IGKV1D-39
PTGER4P3	PTGER4
RCC2P2	RCC2
RP4-747G18.5	RPSA
GNL3LP1	GNL3L
OR5E1P	OR5R1
RP11-597D13.10	NUDT19
RP11-1017G21.3	NDUFA4
PGAM3P	PGAM1
RP11-536C10.21	FAR2
RP11-109P14.2	METTL21D
RP11-22B10.3	ZNF852
CFL1P7	CFL1
AC027612.4	IGSF3
GCNT1P4	GCNT1
TUBAP	TUBA4A
RP11-1149M3.2	TAF9B
AC026166.1	ACTL7B
UBTFL5	UBTF
RPS3AP6	RPS3A
RP11-671J11.1	RPL23A
EIF2S2P2	EIF2S2
AC004453.8	RPL32
RP11-450H5.3	NDUFA4
RP11-90C4.4	PIGQ
FNDC3CP	FNDC3A
RP11-419L20.2	MAPK6
CTD-2351A8.1	CDR2
AP000563.2	C6orf203
RPS3AP30	RPS3A
RP11-730A19.2	RPL5
RP11-312H1.1	APOO
AF121897.4	KIAA1462
AC144530.1	RPL17
OR7E157P	OR7E24
RPL7L1P2	RPL7L1
RP11-206P5.2	ISYNA1
AC010091.4	DDX43
RP11-325E5.3	NDUFAF4
RP11-1319K7.1	NAIP
XX-CR54.2	AHCY
KRT8P7	KRT8
OR4A42P	OR4A5
CXADRP1	CXADR
PGAM1P5	PGAM1
RP11-496I2.4	C2orf27A
AC019181.3	RPL10
RP11-778D9.4	RPS3
RP11-651P23.4	TMEM183A
RP11-655M14.4	C21orf63
PMS2P4	PMS2
FTH1P25	FTH1
GAPDHP49	GAPDH
SNRPBP1	SNRPB
RP11-14J7.2	SET
RP11-641C17.4	MTERF
OR4C1P	OR4C6
KB-1589B1.3	SUMO3
MORF4L1P4	MORF4L1
RP11-442A13.1	TPT1
CTC-315K20.1	RPS16
KRT8P12	KRT8P11
BTF3P15	BTF3
RP11-1O7.1	RPS2
CTD-2017C7.3	NPM1
RP11-631M6.2	FAM133B
RP11-54D18.3	CLCN3
SLC25A15P5	SLC25A15
TRBV22-1	TRBV19
RP11-747H12.1	OR7E24
AP000568.2	SREK1IP1
RP11-452K12.3	RPL12
RP11-539E19.1	RSU1
OFD1P3Y	OFD1
RP11-810D13.1	RPL21
RP11-438N5.4	ACBD7
RP11-437G21.2	CTDP1
AC007742.3	TCEB1
RP11-505O17.1	NCR1
RP11-367H5.8	RPS25
RP11-719L21.1	MRPS5
RP11-510N19.2	LSM3
CCDC75P1	CCDC75
CTD-2301A4.3	RPL21
RP11-69I13.1	C12orf29
RP11-414H17.2	RPL32
RP11-459O16.3	ZNF114
AC002429.4	HINT1
RP11-420K8.2	HSPE1
RP11-557C9.3	ARHGAP17
MRPS17P9	MRPS17
AC104451.2	NPEPPS
CTD-2262B20.1	FABP5
RP3-341D10.1	CSGALNACT2
MTND1P35	MT-ND1
RP11-740N7.4	AC068020.1
TCEB1P20	TCEB1
RP11-359H3.4	CDK2AP1
OR1X5P	OR7D2
RP11-314J18.5	MED28
CTD-2083E4.5	PPP4R2
CTA-415G2.2	LYRM5
LA16c-4G1.4	TBC1D26
RP11-792A8.2	GTF2IRD1
SNRPGP7	SNRPG
RP11-157L10.1	RPL34
RCN1P1	RCN1
RPL29P29	RPL29
SFPQP1	SFPQ
EIF3EP2	EIF3E
CTD-2197M16.1	UGT3A2
AC092155.2	PSAT1
RP11-383G10.3	RPL17
YWHAZP5	YWHAZ
RP4-659I19.1	C9orf78
RP11-179G5.1	RPSAP58
RPS10P3	RPS10
AP005901.1	ANKRD30B
RP11-31H15.2	FTHL17
RPS2P4	RPS2
RP11-44D15.3	NPM1
PEX12P1	PEX12
RANP9	RAN
RP11-113C12.1	RPS3A
PCDH8P1	PCDH8
AC023449.2	RPL39
RP11-662I13.1	BRI3
SBDSP1	SBDS
RP11-119F7.2	FAM36A
TSPY19P	TSPY1
AC079781.8	C11orf2
RP4-764D2.1	ACO2
RP5-1132H15.2	GOLGA7
VN2R19P	CASR
RP11-359B20.5	TMSB4X
RP11-775E10.1	ARL6IP6
AC087163.3	BRI3
RP11-767N6.2	RPL7A
RP11-726G23.2	FAM201A
GYG1P2	GYG1
RP11-340M11.1	ARF4
RP11-804M7.2	RIT2
RP11-813N20.3	UGT2B4
RP11-477G18.1	RPS12
AK3P4	AK3
AC006445.6	RPL32
NCLP2	NCL
MYADML	MYADM
CTD-2062O1.1	RPS2
AC019070.1	USP12
CTD-2005D20.1	UGT2A3
LL0XNC01-16G2.1	PNMA6A
RP11-950C14.8	HIF1A
CTD-2345M20.1	HSPA8
HMGN1P19	HMGN1
AC006539.2	RPS8
AC064852.5	EEF1B2
RP11-463C14.1	C5orf13
RP11-666G4.2	MT-CO2
CTD-2210P15.2	AMD1
RP11-307L3.2	RP11-392O18.1
CTD-2571E19.3	PLK1
RP11-513M16.5	NDUFA5
EIF2AP4	EIF2A
RP3-329A5.1	RPL35A
RP11-3K24.1	RPL32
RP11-428G5.2	RPL12
ALDH7A1P2	ALDH7A1
KB-1639H6.3	NPM1
GM2AP1	GM2A
FAM90A4P	RP11-1286E23.4
RP11-50K12.1	C15orf2
IFNA12P	IFNA7
GAPDHP65	GAPDH
RP5-1174J21.1	RPS3A
OR4A9P	OR4A5
RPL7AP11	RPL7A
RP11-204K16.1	RPL7A
ZNF877P	ZFP2
CYP4Z2P	CYP4Z1
AC009961.2	RPS3A
PMS2P9	PMS2
VDAC1P6	VDAC1
RP11-885L14.1	ORC3
RPL5P7	RPL5
RP11-58K22.2	RPL7A
RP11-723O4.3	CIDEC
RP11-428G5.1	RPLP2
CBX1P2	CBX5
RP11-62C3.5	BEND3
RP11-2F9.2	OR4N2
AC068042.1	RAD52
UBE2D3P3	UBE2D3
RP11-536C10.20	FAR2
RP11-96D1.1	RPS12
AC009947.2	TSPY1
RP11-241F15.1	RP11-195B21.3
RP11-579O24.1	RPS12
AL353997.7	TNPO1
RP11-472B18.1	WDR5
USP9YP8	USP9Y
HMGN1P17	HMGN1
CTD-2195M15.1	ACTR3
RP11-390M11.1	IFT80
RP11-254A17.1	RPL21
RP11-50I19.1	CMC1
AP000641.1	HSPD1
RP11-25I15.1	RPS27
RP11-1K3.1	APOBEC3G
ATP6V0E1P1	ATP6V0E1
MTND4P7	MT-ND4
RP11-401G5.1	TMEM126B
SETP12	SET
RHOQP3	RHOQ
IKBKGP1	IKBKG
RP11-810K23.1	NF1
EIF3LP2	EIF3L
RP5-1119A7.11	HPS1
RP11-576I22.1	HAUS4
AP000797.2	RPL5
RP1-253B10.2	C12orf41
RP11-513P18.2	EEF1A1
ARSFP1	ARSF
RP11-119H12.1	RPL32
AC074121.4	RPS26
PA2G4P4	PA2G4
RP11-415I12.6	PABPC1
RP11-739N20.3	SNRPF
AC003958.5	USP6
NPM1P4	NPM1
TPTE2P3	TPTE
RPL6P12	RPL6
FXYD6P2	FXYD6
RP11-506D12.1	RPL5
HIGD1AP2	HIGD1A
RP3-348I23.3	RPL36A
KRT16P1	YWHAE
RP11-492L8.1	TMSB15A
RP11-402J6.3	H3F3B
RP11-678D18.1	PPIA
RP11-347J14.4	PTS
RP11-200A13.3	CBY1
RP11-56H2.1	CENPV
RP11-793K1.1	RPS15A
RP5-1053E7.2	NDUFA4
AC093038.1	RPL23A
AC007383.5	GCSH
USP12PY	USP12
FAM75D5	FAM75D1
RP3-522D1.2	RPL39
AKR7A2P1	AKR7A2
RP11-234P3.5	TPMT
AC092569.2	RPL15
FABP7P1	FABP7
RP11-347H15.2	PANK3
RP13-672B3.5	TPD52L2
OR6K4P	OR6K3
CTD-2503O16.3	ZNF28
ANKRD20A11P	ANKRD20A4
RP11-810H18.1	PTPRU
RP11-845M18.1	AC021066.1
CTB-47B8.5	CDC37
CTD-2367A17.1	HMGN1
RP11-364P2.2	KIAA1191
RP11-332L8.2	MRPS21
RP13-150K15.1	TRMT1
RP11-511B7.1	TRIM38
ATF4P4	ATF4
TUBBP5	RP11-683L23.1
RP6-159A1.2	RBMXL3
RPL7P4	RPL7
RP11-718B12.1	RBMX
RP11-746P2.3	ZNF737
PPP1R1AP1	PPP1R1A
AC006070.7	KRTAP9-4
HMGN1P15	HMGN1
AC007115.3	GABARAP
PHBP4	PHB
RP11-613F22.7	WBP2
OR4A13P	OR4A5
PARP4P1	PARP4
CTD-2024I7.1	RPS27A
RP11-313P13.4	PMS2
RP11-598O8.1	RRBP1
RP11-407A16.2	NDUFA5
RP11-758H6.1-001	FAM71C
RP11-144C15.1	FAM136A
RP11-249L21.2	RPS12
RP11-126O1.1	RPL9
AL590812.3	SDR42E1
OR6C73P	OR6C75
RP11-574M7.2	DHX9
AC020983.5	RPL17
HNRNPA3P4	HNRNPA3
RPS7P5	RPS7
AP000445.1	GLYAT
AC026170.2	CRIP1
RP1-97D16.1	GPR89A
RP11-562F9.1	PMPCA
AC117490.2	RNF168
RP11-583F24.5	MRGPRX3
RP11-108K14.7	SPRN
RP11-1180F24.1	ZFYVE9
RPL14P1	RPL14
RP11-510I6.3	RSL24D1
AC097374.5	RPS24
MTND5P24	MT-ND5
RP11-758I14.2	PLSCR4
RP11-1072N2.2	RPL14
SNX18P27	SNX18
AC144536.4	PPP2R2D
GS1-590J15.1	PDCL2
MARK2P11	MARK2
RPL5P13	RPL5
GS1-259H13.7	ARF6
RP11-472F19.1	DIMT1
CTC-788C1.1	RPL34
TDGF1P5	TDGF1
RP11-122G18.7	RPS2
XXyac-YR12DB5.1	PDK1
RPL15P18	RPL15
CTD-2156G10.2	MTHFD2
RP11-2H8.4	MRS2
PIEZO1P1	PIEZO2
RP11-290O12.1	KLHDC4
OR5D15P	OR5D13
TUBB1P2	TUBB
AC004383.3	RPL36A
PPIAP13	PPIA
AC007967.2	TSPY1
RPL31P41	RPL31
RP3-403L10.2	HSPE1
RP13-60P5.2	MAGEB3
RP11-488L18.6	SUMO3
FABP5P11	FABP5
AC064865.2	RPL6
RP13-254B10.1	AC138035.1
CTD-2207L17.1	RPL17
CDC27P1	CDC27
RP11-262M14.1	FAU
AC131180.2	MED15
LIN28AP2	LIN28A
SLC9A7P1	SLC9A7
RP11-313I2.6	ESCO1
RP11-454K7.2	RACGAP1
OR4B2P	OR4B1
RP11-1007I13.2	RPSA
GS1-124K5.7	GTF2I
AC104308.2	RPL36A
RP11-642E20.4	APOO
RP11-318G8.1	RPL39
RP11-748L13.3	C20orf108
RP11-473D24.1	CCNL2
AC098817.5	DHFR
OR4F13P	OR4F15
RP11-553P9.1	EEF1A1
RP11-449J3.3	CYTH1
FTH1P18	FTH1
CTD-2026G6.1	RPS3A
RP11-351I21.10	ENPP7
TPI1P1	TPI1
AC004692.5	RPL18A
RP3-393E18.1	RPL21
RP11-404E12.1	MT-ATP6
RP11-470H9.1	TSEN15
RP11-324I10.2	OR7E24
MAS1LP1	MAS1L
AC007322.3	TSPY1
RP11-420J11.1	RALBP1
RP11-312J18.5	SMS
AC069292.6	RPS3A
HNRNPA1P19	HNRNPA1
RP11-513D4.2	RPL10A
HBXIPP1	HBXIP
RP11-529A4.10	TRIM49
RP6-105D16.1	RPSA
RP11-326E7.1	ATP5G2
RP11-66B24.3	PHF5A
RPL7P5	RPL7
RP11-89M20.1	ZDHHC7
AGPAT5P1	AGPAT5
CTB-51E13.1	RPS13
CTA-242H14.1	UBA52
RP11-266O15.3	NF1
RP11-368J21.1	SMG1
RP11-21I4.2	CCDC86
RP11-390F4.8	ACTB
RP11-313J2.1	ZNF138
MTND4P12	MT-ND4
FTH1P26	FTH1
RP11-182I10.2	ADI1
RP11-566K19.8	RNF145
BMP2KL	BMP2K
RP11-684B20.1	ZNF793
RP11-274M17.2	DNAJC1
RP11-155G15.3	NHP2L1
RP3-378P9.1	LYRM2
MARK2P8	MARK2
RP11-104D21.2	C10orf129
RP11-5K16.2	TNRC18
RP11-476J6.1	WSB2
AF013593.1	NAB1
MTND1P9	MT-ND1
AC124914.3	ARL4A
OR6C64P	OR6C2
AP000797.1	RPL15
RP13-77O11.7	S100A11
RPL22P22	RPL22
RP11-177A2.5	RPS26
RP11-441A11.1	M6PR
MRPS6P2	MRPS6
AC018865.9	KLF2
RAD17P2	RAD17
RP11-343B22.2	NACA
RP11-432M8.19	H3F3B
RPL31P56	RPL31
RPL17P37	RPL17
CICP11	CIC
AC079753.4	XIAP
RP11-471G13.3	HNRPDL
OR4C9P	OR4C13
RP1-151B14.9	RPL39
RPSAP52	RPSA
KRT8P4	KRT8
RP11-351O1.2	PRELID1
RP11-684B2.3	S100A11
AC016712.2	RPL31
RP11-159C21.3	NDUFS5
RP11-290I21.2	OOEP
RP3-426I6.2	TXNDC17
RP11-174C7.1	SUMO1
CALM2P3	CALM2
RP11-438N5.2	HMGN1
EPS15P1	EPS15
KRT18P22	KRT18
TOMM22P6	TOMM22
RP11-41L14.1	TJAP1
RP11-215I16.1	MYCBP2
RP11-753C18.8	RPL22
TFP1	TF
DDX12P	DDX11
WI2-2998D17.2	NACC2
VN1R20P	VN1R4
RP11-288G3.4	IDH1
RP11-325P15.1	IGF2BP2
CTC-455F18.3	TUBE1
RP11-4K3__A.3	RP1-241P17.4
ZFYVE9P1	ZFYVE9
ENSAP1	ENSA
KRT18P49	KRT18
AC012513.4	HNRNPA3
GAPDHP58	GAPDH
BCRP3	BCR
AC003989.3	ADAT2
AC002542.2	SUMO2
EIF4BP7	EIF4B
BMS1P6	BMS1
RP11-541M12.3	COX7B
RP11-3K16.1	SDHD
AC015818.6	TNPO1
UQCRHP2	UQCRH
RP11-1348G14.1	RPS15A
ENO1P1	ENO1
REREP1Y	RERE
AC064868.1	CRYGD
RP11-280O24.3	RPL7A
RP1-179N16.3	NUDT5
RP4-620F22.3	C11orf74
RP11-454L1.2	CDCA4
RP11-335E14.1	PRDX5
RP11-463M16.5	RPL18A
CTD-2290P7.1	TMEM183A
RP11-396J6.2	NDUFS5
MRPS36P1	MRPS36
RP11-575G13.2	PIGA
RP11-58A11.2	RPL34
RP11-774G5.1	ASZ1
XXyac-YRM2136_A.1	RPL23A
RP11-45H22.2	TSTD1
RP11-12N13.1	SSB
ARL2BPP7	ARL2BP
RP11-588L15.1	RPL37
RP11-811J10.1	SCD
MTND4P28	MT-ND4
RP11-113D6.8	GLTP
AC140481.1	FAR2
ISCA2P1	ISCA2
RP11-32P22.1	RPS26
FKBP9L	AVL9
RP11-372E1.7	RPS15
AC011816.4	RPL29
WHAMMP3	WHAMM
RPL39P6	RPL39
RPS27P27	RPS27
RP11-255B23.1	SRRM1
RP1-20N2.4	VDAC1
RP11-745L13.1	RPL7A
SETP18	SET
CTD-2015B23.2	AKTIP
CTD-2372A4.1	ATP5J
AC009945.3	HSPA8
RP11-459D20.1	GTF2A2
AC010141.8	TSPY1
RP11-293F5.4	CROCC
AKR1B1P1	AKR1B1
RP11-524L6.2	ACO2
RP11-145M9.3	MTHFD2
RP4-796F18.2	UBE2V2
RP4-736H5.2	MT-CO3
RP11-97I14.1	MT-CYB
AC073055.2	DPY19L4
USP9YP29	USP9Y
RPL17P42	RPL17
RP11-438L7.3	HADHA
RP11-331O9.5	MT-ND3
PRYP2	PRY
HIGD1AP4	HIGD1A
TMPOP1	TMPO
AC090954.5	RPS24
RP11-64B16.2	PDAP1
RP11-281P11.1	EZR
RP11-227H4.4	RPL38
RP11-609L23.2	CISD1
RP11-335L23.2	SMN1
TIMM8AP1	TIMM8A
GAPDHP34	GAPDH
RP11-432M8.3	TAF11
VENTXP5	VENTX
AC018641.7	PRPS2
RP11-451M19.2	RPL21
CTC-425K20.1	RPL21
LDHBP3	LDHB
RP11-432M8.5	TAF11
RBBP4P1	RBBP4
AP001258.1	GLYATL1
RP1-273G13.2	CYCS
RP11-277E18.2	NANOG
RP11-379B18.4	ENPP7
AC068137.8	MT-CO3
RP11-831F12.3	STK16
RP11-572P18.2	SPATA7
CTD-2542O7.2	RPL12
AC008850.3	RPS20
FECHP1	FECH
OR4F14P	OR4F21
RPL21P104	RPL21
VN1R31P	VN1R2
RP11-74C1.2	RPS10
RP11-310H4.6	CCDC144C
XXbac-B476C20.12	RHEB
TGIF2P1	TGIF2
AC106901.1	CMBL
NIPA2P4	NIPAL4
RP11-282K24.1	RPL7
GS1-590J6.2	LIMK2
RP11-721G13.1	SERBP1
RP11-889L3.4	APOA1BP
RP11-553K23.2	DTWD1
RP11-100G15.5	MT-ND4L
RP1-128M12.1	SLC25A3
CTD-2127O16.2	MT-CYB
RP11-162A12.1	RPL26L1
AC005205.2	RPS29
RP11-1E11.1	KCTD1
RP11-76N22.1	PPP6R3
RP11-96A1.4	ARHGAP20
CTD-3010D24.1	RPL32
CTD-3105H18.5	RPS29
LL0XNC01-116E7.4	SLC25A21
SLC9A3P1	SLC9A5
RP11-486B10.4	KIAA1429
TRIM53P	AC084851.1
XKRYP6	XKR3
RP11-201O14.1	TAF9
RP11-492D6.1	CHEK2
RP11-687M24.3	KRT18
IGHV3-47	AC142086.2
OR5B1P	OR5B3
RP1-22N22.1	H3F3B
RP11-564C4.7	BEND3
AC009413.2	RPS12
IGHV3-52	IGHV3-7
RP11-167J8.4	SNRPC
AC068137.6	MT-CO2
RP11-504E21.1	MAGEB18
CALM1P2	CALM3
OR10G6	OR10G2
RP11-284P20.4	RPL3
NF1P6	NF1
RP11-815I22.1	CDC42
PLEKHA8P1	PLEKHA8
RP11-2P2.1	HNRPDL
RP11-429B11.1	BIN2
RP13-147D17.1	FBLIM1
CTD-2036A18.1	RPS2
RP3-471M13.1	AIMP1
ZNF90P2	ZNF93
RP11-513D4.1	ZNF532
AC011753.6	RPS21
RP4-778K6.1	RPL36
OR10Y1P	OR10Q1
KCTD9P1	KCTD9
RP11-473A17.1	SUMO2
RP11-395B20.1	ATP5A1
BTF3P10	BTF3
RP11-474C8.5	ERO1L
RP11-440K22.1	PPIA
RP11-1267H10.1	UBXN2A
EEF1A1P17	EEF1A1
RP1-197O17.3	SUMO3
HMGB3P22	HMGB3
AC004049.3	TOX4
SRRM1P3	SRRM1
RP11-57K17.1	DDX24
PSMC1P11	PSMC1
RP11-316J7.4	UFM1
AC093084.1	OTX2
AC012314.19	LILRB2
RP11-543E8.2	RPS24
RP11-213N20.1	RPS2
CTD-2568P10.1	CIR1
RP11-108N13.1	RPL6
CTD-2151A2.3	CENPO
LL22NC03-75A1.9	IGLV1-40
HSD3BP1	HSD3B1
RP11-718L23.1	FAM60A
RP11-305O6.2	APOO
RANP1	RAN
RP11-42L13.1	SUCLG2
CTD-2282P23.1	RPL39
RP11-73H14.1	RPL7
RP11-275N1.2	RNMTL1
AC068137.13	RPL19
RPS7P2	RPS7
YWHAZP3	YWHAZ
RP11-452K12.6	RPL34
RPS3AP35	RPS3A
OR9K1P	OR9K2
RP11-359P18.7	ANKRD26
IL9RP2	IL9R
RP11-33E24.3	HSP90AB1
AC009120.3	RPL21
MARK2P12	MARK2
RP11-450I1.2	PRAME
RP6-227L5.2	KRT18
AB019439.68	HOMER2
RP1-273P12.1	ESD
RP11-528M18.3	PPEF2
RP11-1212A22.1	PKD1
RP11-748H22.2	PLS1
RP4-683M8.1	C2orf89
AC068134.10	NRBF2
RP11-226L15.1	RPL27A
RBMY2TP	RBMY1A1
RPL13P5	RPL13
SLC25A5P1	SLC25A5
RP11-874G11.1	RPL29
CTC-441N14.4	ZNF474
RP11-614F17.1	RPL10L
AC008984.7	LILRB1
SPTLC1P4	SPTLC1
RP11-232A1.2	C17orf106
AC003958.1	KRT38
CTAGE11P	CTAGE5
RP3-351K20.4	RPL5
MAPRE1P1	MAPRE1
RP11-241I20.3	RPS4X
AC004049.2	RTEL1
RP11-589F5.4	GUSB
HSBP1P2	HSBP1
RP11-64K10.1	C3orf56
RP11-708H21.1	RPS10
CTB-88F18.2	RBM15
AC073850.6	TFDP1
RP11-864G5.1	RPS6
OFD1P5Y	OFD1
RP4-800M22.3	PDCL3
RP5-1092K5.2	COX6C
RP11-153M7.1	WDR45
RP3-395C13.1	C18orf21
CALM2P2	CALM2
RP11-552J9.15	OAT
PPIAP27	PPIA
AC019100.4	SETD6
RP13-198D9.3	YWHAB
MRPL35P3	MRPL35
RP11-486M3.2	C6orf203
RP11-734C14.3	CYCS
OR51H2P	OR51L1
RPS21P8	RPS21
PCDHGB8P	PCDHGB2
CTD-2184C24.1	RPL17
AC018712.2	SLBP
RP11-626A1.1	GEMIN2
RP11-133K1.1	RPLP0
RP11-474C8.3	SCO1
RCC2P8	RCC2
RP11-122C5.2	TMEM126A
MAGEA5	MAGEA6
RP11-804H8.5	PPIA
CEACAMP10	PSG1
PSMC1P6	PSMC1
RP11-144L1.2	EI24
AC103563.3	IGHV3-64
RP11-162K6.1	RPSA
AC093393.2	HNRNPA1
RP11-70F11.2	RPL35A
RP11-70K10.2	TRPC6
RP11-845M18.8	METTL7A
RP11-325E5.4	RPL15
AC013470.6	SSB
RP11-30P6.3	TPT1
AC016716.1	RBM7
RP3-486D24.1	RPL7A
AC012087.1	EIF3K
RP13-140E4.1	STAU2
AC024937.6	PPP4R2
RP4-669P10.19	C6orf108
RP11-438H8.8	CLK3
SSR1P1	SSR1
RP11-325L12.3	RPL17
FOXI3	FOXI1
RP11-19G24.1	RPS2
AE000658.25	ACTR3
RP11-481A12.6	RPL35A
PHBP3	PHB
SCGB1D1P1	SCGB1D1
RPL13P	RPL13
CTD-3232M19.2	HEATR7A
AC009237.11	TRIM43
RP11-444J21.1	MKI67IP
RP4-700A9.1	RPS29
RP11-115A14.1	RPL17
RP11-754I20.2	BNIP3
RP4-651E10.3	CDCA4
RP11-561C5.2	MKI67IP
HIST2H2BB	HIST1H2BM
XGPY	XG
EEF1A1P40	EEF1A1
RP11-268I9.1	RPL34
RP11-903H12.4	EDDM3A
AC009506.2	CAPZA1
RP11-402P6.4	NDUFA4
SPA17P1	SPA17
AC006026.11	FCF1
TCEB1P4	TCEB1
ZIK1P1	ZIK1
RPL7P2	RPL7
RP11-86H7.3	C15orf29
OR7E160P	OR7E24
CHCHD2P5	CHCHD2
AC007064.22	ZNF273
IMPDH1P6	IMPDH1
OR5AZ1P	OR8D4
RP3-340H11.2	FKBP7
RP11-373A9.1	RPL24
RPS20P20	RPS20
HMGB1P39	HMGB2
RP11-123J14.1	RPL26
RP4-809F4.1	FYTTD1
RP11-292B8.1	CNTNAP3
FAM136BP	FAM136A
RP11-76N22.3	RPL36A
PCDHB18	PCDHB16
CTD-2290C23.1	RPL9
MAPK6PS2	MAPK6
RP4-633I8.1	RPL7
AC112211.2	SEC13
FTH1P6	FTH1
RP13-479F17.2	NPM1
RP11-455B2.9	NDUFA4
RP11-386B1.1	CCT6A
RP11-158M2.6	RPS2
RP11-5O23.1	NRG4
RP11-48B14.1	RPL21
RP11-467L13.4	DPY30
HMGB1P45	HMGB1
RP11-122C21.2	MRPS16
AC007318.5	VDAC2
RP11-152C15.1	H2AFZ
RP3-455H14.1	NT5DC1
RP1-34L19.1	RCC1
RP11-722P15.1	RPL30
RP11-1118M6.2	C11orf2
CTD-2060F24.1	DNAJC15
RP11-299I2.2	OR8D2
RP11-160H12.3	SOCS6
EIF2S2P3	EIF2S2
BMP6P1	BMP6
DAP3P1	DAP3
RP5-1132H15.3	CRCP
KRT18P38	KRT18
MMP23A	MMP23B
AC013442.1	C19orf42
RP11-213P13.1	RPL21
CBX5P1	CBX5
AC019171.4	HSPE1
RPL19P1	RPL19
OR5H3P	OR5H14
RP11-740N7.2	OR7E24
RP11-1415C14.4	GUSB
RPL5P24	RPL5
RP11-467N20.1	FAM108C1
RP11-107N4.1	CACYBP
RP11-418N10.1	SNRPE
HSP90B3P	HSP90B1
RP11-536C10.8	NF1
RP11-52B19.1	RPS3A
RP11-307I14.3	KLF4
RP11-512H23.2	FAM195A
SDAD1P2	SDAD1
RP11-172F4.2	NSA2
RP11-433B3.1	RNF14
RP11-212F11.1	TMEM126A
RP11-165H20.1	CHIA
RP11-134C1.1	ZNF595
RP11-589E1.1	EEF1G
RP11-118F2.2	RPL21
RP11-512F24.1	HNRNPA1
API5P1	API5
AC006499.1	MX1
AL162415.2	FKBP4
VN1R40P	VN1R4
AC125238.3	NDUFA4
RP11-643G16.4	HMGB2
RP11-524L6.3	BIN2
EMBP1	EMB
